record_key,kind,csv_value
Fe_Fe_Querry,raw_database_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/Fe_Fe_Querry/raw_database_points.json
Fe_Fe_Querry,fitting_grid_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/Fe_Fe_Querry/fitting_grid_points.json
Fe_Fe_Werner,raw_database_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/Fe_Fe_Werner/raw_database_points.json
Fe_Fe_Werner,fitting_grid_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/Fe_Fe_Werner/fitting_grid_points.json
Fe_Fe_Werner-DFT,raw_database_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/Fe_Fe_Werner-DFT/raw_database_points.json
Fe_Fe_Werner-DFT,fitting_grid_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/Fe_Fe_Werner-DFT/fitting_grid_points.json
Fe2O3_Fe2O3_Querry-e,raw_database_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/Fe2O3_Fe2O3_Querry-e/raw_database_points.json
Fe2O3_Fe2O3_Querry-e,fitting_grid_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/Fe2O3_Fe2O3_Querry-e/fitting_grid_points.json
Fe2O3_Fe2O3_Querry-o,raw_database_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/Fe2O3_Fe2O3_Querry-o/raw_database_points.json
Fe2O3_Fe2O3_Querry-o,fitting_grid_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/Fe2O3_Fe2O3_Querry-o/fitting_grid_points.json
Fe3O4_Fe3O4_Querry,raw_database_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/Fe3O4_Fe3O4_Querry/raw_database_points.json
Fe3O4_Fe3O4_Querry,fitting_grid_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/Fe3O4_Fe3O4_Querry/fitting_grid_points.json
GaAs_GaAs_Adachi,raw_database_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/GaAs_GaAs_Adachi/raw_database_points.json
GaAs_GaAs_Adachi,fitting_grid_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/GaAs_GaAs_Adachi/fitting_grid_points.json
GaAs_GaAs_Papatryfonos,raw_database_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/GaAs_GaAs_Papatryfonos/raw_database_points.json
GaAs_GaAs_Papatryfonos,fitting_grid_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/GaAs_GaAs_Papatryfonos/fitting_grid_points.json
GaAs_GaAs_Rakic,raw_database_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/GaAs_GaAs_Rakic/raw_database_points.json
GaAs_GaAs_Rakic,fitting_grid_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/GaAs_GaAs_Rakic/fitting_grid_points.json
GaP_GaP_Adachi,raw_database_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/GaP_GaP_Adachi/raw_database_points.json
GaP_GaP_Adachi,fitting_grid_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/GaP_GaP_Adachi/fitting_grid_points.json
GaP_GaP_Khmelevskaia,raw_database_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/GaP_GaP_Khmelevskaia/raw_database_points.json
GaP_GaP_Khmelevskaia,fitting_grid_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/GaP_GaP_Khmelevskaia/fitting_grid_points.json
GaSb_GaSb_Adachi,raw_database_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/GaSb_GaSb_Adachi/raw_database_points.json
GaSb_GaSb_Adachi,fitting_grid_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/GaSb_GaSb_Adachi/fitting_grid_points.json
GaSb_GaSb_Djurisic,raw_database_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/GaSb_GaSb_Djurisic/raw_database_points.json
GaSb_GaSb_Djurisic,fitting_grid_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/GaSb_GaSb_Djurisic/fitting_grid_points.json
Ge_Ge_Ciesielski-20nm,raw_database_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/Ge_Ge_Ciesielski-20nm/raw_database_points.json
Ge_Ge_Ciesielski-20nm,fitting_grid_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/Ge_Ge_Ciesielski-20nm/fitting_grid_points.json
Ge_Ge_Ciesielski-2nm,raw_database_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/Ge_Ge_Ciesielski-2nm/raw_database_points.json
Ge_Ge_Ciesielski-2nm,fitting_grid_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/Ge_Ge_Ciesielski-2nm/fitting_grid_points.json
Ge_Ge_Nunley,raw_database_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/Ge_Ge_Nunley/raw_database_points.json
Ge_Ge_Nunley,fitting_grid_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/Ge_Ge_Nunley/fitting_grid_points.json
GeS2_GeS2_Slavich-abinitio-alpha,raw_database_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/GeS2_GeS2_Slavich-abinitio-alpha/raw_database_points.json
GeS2_GeS2_Slavich-abinitio-alpha,fitting_grid_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/GeS2_GeS2_Slavich-abinitio-alpha/fitting_grid_points.json
GeS2_GeS2_Slavich-abinitio-beta,raw_database_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/GeS2_GeS2_Slavich-abinitio-beta/raw_database_points.json
GeS2_GeS2_Slavich-abinitio-beta,fitting_grid_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/GeS2_GeS2_Slavich-abinitio-beta/fitting_grid_points.json
GeS2_GeS2_Slavich-abinitio-gamma,raw_database_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/GeS2_GeS2_Slavich-abinitio-gamma/raw_database_points.json
GeS2_GeS2_Slavich-abinitio-gamma,fitting_grid_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/GeS2_GeS2_Slavich-abinitio-gamma/fitting_grid_points.json
GeS2_GeS2_Slavich-alpha,raw_database_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/GeS2_GeS2_Slavich-alpha/raw_database_points.json
GeS2_GeS2_Slavich-alpha,fitting_grid_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/GeS2_GeS2_Slavich-alpha/fitting_grid_points.json
GeS2_GeS2_Slavich-beta,raw_database_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/GeS2_GeS2_Slavich-beta/raw_database_points.json
GeS2_GeS2_Slavich-beta,fitting_grid_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/GeS2_GeS2_Slavich-beta/fitting_grid_points.json
GeS2_GeS2_Slavich-gamma,raw_database_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/GeS2_GeS2_Slavich-gamma/raw_database_points.json
GeS2_GeS2_Slavich-gamma,fitting_grid_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/GeS2_GeS2_Slavich-gamma/fitting_grid_points.json
HfO2_HfO2_Franta,raw_database_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/HfO2_HfO2_Franta/raw_database_points.json
HfO2_HfO2_Franta,fitting_grid_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/HfO2_HfO2_Franta/fitting_grid_points.json
InAs_InAs_Adachi,raw_database_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/InAs_InAs_Adachi/raw_database_points.json
InAs_InAs_Adachi,fitting_grid_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/InAs_InAs_Adachi/fitting_grid_points.json
InP_InP_Adachi,raw_database_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/InP_InP_Adachi/raw_database_points.json
InP_InP_Adachi,fitting_grid_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/InP_InP_Adachi/fitting_grid_points.json
InSb_InSb_Adachi,raw_database_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/InSb_InSb_Adachi/raw_database_points.json
InSb_InSb_Adachi,fitting_grid_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/InSb_InSb_Adachi/fitting_grid_points.json
InSb_InSb_Djurisic,raw_database_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/InSb_InSb_Djurisic/raw_database_points.json
InSb_InSb_Djurisic,fitting_grid_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/InSb_InSb_Djurisic/fitting_grid_points.json
MgF2_MgF2_Franta,raw_database_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/MgF2_MgF2_Franta/raw_database_points.json
MgF2_MgF2_Franta,fitting_grid_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/MgF2_MgF2_Franta/fitting_grid_points.json
MgF2_MgF2_Rodriguez-de_Marcos,raw_database_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/MgF2_MgF2_Rodriguez-de_Marcos/raw_database_points.json
MgF2_MgF2_Rodriguez-de_Marcos,fitting_grid_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/MgF2_MgF2_Rodriguez-de_Marcos/fitting_grid_points.json
MgO_MgO_Synowicki,raw_database_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/MgO_MgO_Synowicki/raw_database_points.json
MgO_MgO_Synowicki,fitting_grid_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/MgO_MgO_Synowicki/fitting_grid_points.json
Mo_Mo_Kirillova,raw_database_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/Mo_Mo_Kirillova/raw_database_points.json
Mo_Mo_Kirillova,fitting_grid_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/Mo_Mo_Kirillova/fitting_grid_points.json
Mo_Mo_Querry,raw_database_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/Mo_Mo_Querry/raw_database_points.json
Mo_Mo_Querry,fitting_grid_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/Mo_Mo_Querry/fitting_grid_points.json
Mo_Mo_Werner,raw_database_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/Mo_Mo_Werner/raw_database_points.json
Mo_Mo_Werner,fitting_grid_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/Mo_Mo_Werner/fitting_grid_points.json
Mo_Mo_Werner-DFT,raw_database_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/Mo_Mo_Werner-DFT/raw_database_points.json
Mo_Mo_Werner-DFT,fitting_grid_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/Mo_Mo_Werner-DFT/fitting_grid_points.json
MoO3_MoO3_Lajaunie-alpha,raw_database_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/MoO3_MoO3_Lajaunie-alpha/raw_database_points.json
MoO3_MoO3_Lajaunie-alpha,fitting_grid_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/MoO3_MoO3_Lajaunie-alpha/fitting_grid_points.json
MoO3_MoO3_Lajaunie-beta,raw_database_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/MoO3_MoO3_Lajaunie-beta/raw_database_points.json
MoO3_MoO3_Lajaunie-beta,fitting_grid_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/MoO3_MoO3_Lajaunie-beta/fitting_grid_points.json
MoO3_MoO3_Lajaunie-gamma,raw_database_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/MoO3_MoO3_Lajaunie-gamma/raw_database_points.json
MoO3_MoO3_Lajaunie-gamma,fitting_grid_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/MoO3_MoO3_Lajaunie-gamma/fitting_grid_points.json
MoS2_MoS2_Beal,raw_database_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/MoS2_MoS2_Beal/raw_database_points.json
MoS2_MoS2_Beal,fitting_grid_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/MoS2_MoS2_Beal/fitting_grid_points.json
MoS2_MoS2_Ermolaev-1L,raw_database_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/MoS2_MoS2_Ermolaev-1L/raw_database_points.json
MoS2_MoS2_Ermolaev-1L,fitting_grid_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/MoS2_MoS2_Ermolaev-1L/fitting_grid_points.json
MoS2_MoS2_Ermolaev-o,raw_database_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/MoS2_MoS2_Ermolaev-o/raw_database_points.json
MoS2_MoS2_Ermolaev-o,fitting_grid_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/MoS2_MoS2_Ermolaev-o/fitting_grid_points.json
MoS2_MoS2_Islam-1L,raw_database_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/MoS2_MoS2_Islam-1L/raw_database_points.json
MoS2_MoS2_Islam-1L,fitting_grid_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/MoS2_MoS2_Islam-1L/fitting_grid_points.json
MoS2_MoS2_Islam-fewL,raw_database_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/MoS2_MoS2_Islam-fewL/raw_database_points.json
MoS2_MoS2_Islam-fewL,fitting_grid_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/MoS2_MoS2_Islam-fewL/fitting_grid_points.json
MoS2_MoS2_Islam-o,raw_database_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/MoS2_MoS2_Islam-o/raw_database_points.json
MoS2_MoS2_Islam-o,fitting_grid_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/MoS2_MoS2_Islam-o/fitting_grid_points.json
MoS2_MoS2_Munkhbat-e,raw_database_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/MoS2_MoS2_Munkhbat-e/raw_database_points.json
MoS2_MoS2_Munkhbat-e,fitting_grid_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/MoS2_MoS2_Munkhbat-e/fitting_grid_points.json
MoS2_MoS2_Munkhbat-o,raw_database_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/MoS2_MoS2_Munkhbat-o/raw_database_points.json
MoS2_MoS2_Munkhbat-o,fitting_grid_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/MoS2_MoS2_Munkhbat-o/fitting_grid_points.json
MoS2_MoS2_Song-10L,raw_database_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/MoS2_MoS2_Song-10L/raw_database_points.json
MoS2_MoS2_Song-10L,fitting_grid_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/MoS2_MoS2_Song-10L/fitting_grid_points.json
MoS2_MoS2_Song-13L,raw_database_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/MoS2_MoS2_Song-13L/raw_database_points.json
MoS2_MoS2_Song-13L,fitting_grid_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/MoS2_MoS2_Song-13L/fitting_grid_points.json
MoS2_MoS2_Song-1L,raw_database_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/MoS2_MoS2_Song-1L/raw_database_points.json
MoS2_MoS2_Song-1L,fitting_grid_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/MoS2_MoS2_Song-1L/fitting_grid_points.json
MoS2_MoS2_Song-3L,raw_database_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/MoS2_MoS2_Song-3L/raw_database_points.json
MoS2_MoS2_Song-3L,fitting_grid_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/MoS2_MoS2_Song-3L/fitting_grid_points.json
MoS2_MoS2_Song-4L,raw_database_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/MoS2_MoS2_Song-4L/raw_database_points.json
MoS2_MoS2_Song-4L,fitting_grid_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/MoS2_MoS2_Song-4L/fitting_grid_points.json
